Unit Number	RUL	Altitude	Mach number	Throttle resolver angle 	Total temperature at fan inlet	Total temperature at LPC outlet	Total temperature at HPC outlet	Total temperature at LPT outlet	Pressure at fan inlet	Total pressure in bypass-duct	Total pressure at HPC outlet	Physical fan speed	Physical core speed	Engine pressure ratio (P50/P2)	Static pressure at HPC outlet	Ratio of fuel flow to Ps30	Corrected fan speed	Corrected core speed	Bypass Ratio	Burner fuel-air ratio	Bleed Enthalpy	Demanded fan speed	Demanded corrected fan speed	HPT coolant bleed	LPT coolant bleed
52	125	0.0013	0.0003	100	518.67	642.9	1600.39	1401.85	14.62	21.61	554.36	2388.03	9052.07	1.3	47.3	522.2	2387.99	8138.68	8.3961	0.03	393	2388	100	38.96	23.4123
52	125	0.0028	0.0003	100	518.67	641.68	1583.99	1395.33	14.62	21.61	554.48	2388.02	9056.78	1.3	47.31	522.07	2388.1	8139.05	8.3753	0.03	391	2388	100	38.99	23.3554
52	124	0.0006	-0.0004	100	518.67	641.75	1585.43	1402.16	14.62	21.61	553.67	2387.99	9056.23	1.3	47.2	522.55	2387.99	8143.29	8.3942	0.03	392	2388	100	38.97	23.3901
52	123	-0.004	0.0002	100	518.67	642.45	1582.48	1397.95	14.62	21.61	553.68	2388.04	9062.77	1.3	47.37	522.1	2388.08	8143.59	8.4455	0.03	391	2388	100	38.92	23.4311
52	122	-0.0027	0.0002	100	518.67	642.26	1591.11	1397.07	14.62	21.61	554.29	2388.01	9060.96	1.3	47.13	522.22	2388.03	8142.67	8.396	0.03	392	2388	100	39.07	23.4953
52	121	0.001	-0.0001	100	518.67	642.07	1588.91	1409.76	14.62	21.61	555.47	2388.07	9048.66	1.3	47.22	522.02	2388.01	8148.51	8.3672	0.03	392	2388	100	39.01	23.4247
52	120	0.0024	0.0005	100	518.67	642.1	1587.21	1399.74	14.62	21.61	553.62	2388	9055.16	1.3	47.29	521.69	2388.04	8143.27	8.4372	0.03	392	2388	100	39.06	23.4999
52	119	-0.0011	-0.0003	100	518.67	642.28	1592.81	1407.64	14.62	21.61	553.05	2388.08	9054.3	1.3	47.48	522.09	2388.02	8143.25	8.3861	0.03	394	2388	100	38.98	23.404
52	118	0.002	-0.0003	100	518.67	641.59	1589.7	1391.21	14.62	21.61	553.91	2388.07	9055.5	1.3	47.28	522.05	2388.05	8136.95	8.3975	0.03	392	2388	100	38.99	23.4543
52	117	-0.0018	0	100	518.67	642.3	1580.22	1395.57	14.62	21.61	554.47	2388.05	9061.57	1.3	47.08	521.87	2388.04	8143.34	8.3685	0.03	393	2388	100	38.95	23.4622
52	116	0.0036	0.0001	100	518.67	642.47	1587.76	1393.8	14.62	21.61	554.31	2388.02	9061.9	1.3	47.27	522.38	2388.04	8141.95	8.4241	0.03	391	2388	100	38.88	23.4648
52	115	-0.0014	-0.0004	100	518.67	642.66	1585.33	1404.75	14.62	21.61	553.51	2388.09	9060.91	1.3	47.26	521.63	2388.05	8135.71	8.3679	0.03	392	2388	100	39	23.4384
52	114	-0.0007	0.0004	100	518.67	641.9	1585.76	1403.23	14.62	21.61	553.96	2388.05	9058.56	1.3	47.33	522.17	2388.07	8144.95	8.3969	0.03	391	2388	100	38.94	23.3848
52	113	0.001	0.0001	100	518.67	642.57	1587.67	1401.91	14.62	21.61	554.28	2388.06	9062.93	1.3	47.14	522.24	2388.07	8143.59	8.4064	0.03	392	2388	100	38.86	23.357
52	112	-0.0064	-0.0001	100	518.67	641.77	1587.44	1406.02	14.62	21.61	553.94	2388.04	9057.84	1.3	47.4	521.56	2388.04	8142.44	8.4148	0.03	393	2388	100	38.99	23.3695
52	111	0.0038	0	100	518.67	642.79	1587.2	1402.98	14.62	21.61	554.26	2388.04	9050.26	1.3	47.24	521.96	2388.05	8144.19	8.4031	0.03	393	2388	100	38.91	23.3399
52	110	-0.0009	0.0004	100	518.67	641.81	1594.94	1400.57	14.62	21.61	554.04	2388	9065.73	1.3	47.13	521.98	2388.03	8143.93	8.4329	0.03	392	2388	100	39.07	23.3761
52	109	-0.0017	-0.0002	100	518.67	641.71	1584.22	1409.23	14.62	21.61	554.21	2388.08	9061.64	1.3	47.22	522.12	2388	8144.3	8.3976	0.03	392	2388	100	38.89	23.3208
52	108	-0.0029	-0.0001	100	518.67	642.21	1591.33	1403.6	14.62	21.61	554.41	2388.07	9058.41	1.3	47.44	521.79	2388.05	8146.34	8.3979	0.03	393	2388	100	38.84	23.271
52	107	-0.0045	-0.0004	100	518.67	642.41	1582.12	1400.52	14.62	21.61	554.25	2388.04	9067.28	1.3	47.56	521.98	2388.01	8142.59	8.4042	0.03	392	2388	100	38.91	23.3739
52	106	-0.0005	0.0004	100	518.67	642.52	1584.12	1411.27	14.62	21.61	553.59	2387.98	9059.49	1.3	47.22	522.24	2388.06	8136.9	8.4452	0.03	393	2388	100	38.93	23.3995
52	105	0.0028	-0.0003	100	518.67	642.25	1588.45	1400	14.62	21.61	554.03	2388.06	9062.31	1.3	47.43	522.56	2388.03	8144.19	8.4288	0.03	392	2388	100	38.95	23.3142
52	104	0.0006	-0.0001	100	518.67	642.52	1591.34	1395.52	14.62	21.61	554.1	2388.06	9062.68	1.3	47.22	521.51	2388.08	8149.63	8.3909	0.03	393	2388	100	38.92	23.3516
52	103	-0.0013	-0.0002	100	518.67	642.3	1581.79	1402.75	14.62	21.61	554.28	2388.07	9059.19	1.3	47.32	521.58	2388.06	8139.41	8.4158	0.03	392	2388	100	39.05	23.3509
52	102	-0.0018	-0.0003	100	518.67	641.9	1586.61	1402.17	14.62	21.61	554.21	2387.98	9056.7	1.3	47.43	522.22	2388.08	8143.89	8.3539	0.03	392	2388	100	38.95	23.3049
52	101	-0.0018	-0.0001	100	518.67	642.53	1585.9	1398.17	14.62	21.61	554.02	2388.04	9064.4	1.3	47.41	522.47	2388	8146.53	8.4165	0.03	392	2388	100	38.94	23.3429
52	100	-0.002	-0.0003	100	518.67	641.59	1584.07	1398.74	14.62	21.61	554.54	2388.01	9058.09	1.3	47.55	522.25	2388.09	8140.76	8.4287	0.03	391	2388	100	38.98	23.4611
52	99	0.002	-0.0004	100	518.67	642.37	1593.52	1404.15	14.62	21.61	553.8	2388.05	9061.66	1.3	47.4	522.14	2387.99	8144.59	8.4397	0.03	393	2388	100	38.94	23.3593
52	98	-0.0006	-0.0003	100	518.67	642.52	1577.38	1402.91	14.62	21.61	553.78	2388.08	9063.48	1.3	47.33	521.8	2388.04	8143.14	8.4063	0.03	391	2388	100	38.76	23.2274
52	97	0.0009	0.0005	100	518.67	642.42	1588.37	1406.68	14.62	21.61	552.84	2388.02	9062.67	1.3	47.21	521.81	2388.07	8141.95	8.4468	0.03	393	2388	100	38.85	23.382
52	96	-0.0015	0.0002	100	518.67	642.28	1585.51	1401.08	14.62	21.61	553.5	2388.06	9058.4	1.3	47.35	521.41	2388.09	8143.71	8.3967	0.03	393	2388	100	38.83	23.3086
52	95	-0.0022	0.0003	100	518.67	642.96	1583.35	1400.14	14.62	21.61	553.97	2388.02	9054.46	1.3	47.33	522.14	2388.05	8143.6	8.4338	0.03	392	2388	100	38.87	23.4372
52	94	-0.001	0	100	518.67	642.08	1588.41	1408.25	14.62	21.61	554.43	2388.09	9062.14	1.3	47.44	521.55	2388.01	8140.45	8.4033	0.03	392	2388	100	38.96	23.3576
52	93	0.0033	-0.0003	100	518.67	642.62	1593.95	1409.58	14.62	21.61	553.37	2388.1	9065.8	1.3	47.22	521.49	2388.04	8142.27	8.4277	0.03	392	2388	100	38.8	23.3108
52	92	-0.0038	0	100	518.67	643.02	1584.76	1401.84	14.62	21.61	554.49	2388.08	9064.8	1.3	47.29	522.09	2388.04	8138.84	8.415	0.03	392	2388	100	38.95	23.3073
52	91	-0.0006	-0.0002	100	518.67	642.38	1579.94	1409.92	14.62	21.61	552.86	2388.09	9063.78	1.3	47.36	521.47	2388.06	8145.54	8.4611	0.03	392	2388	100	38.78	23.3517
52	90	-0.0004	0.0005	100	518.67	642.7	1584.52	1402.82	14.62	21.61	554	2388.04	9067.49	1.3	47.19	522.12	2388.06	8141.5	8.4194	0.03	393	2388	100	38.8	23.3226
52	89	0.001	0.0002	100	518.67	642.24	1591.08	1403.24	14.62	21.61	553.43	2388.04	9068.54	1.3	47.27	522.03	2388.08	8149.19	8.4092	0.03	394	2388	100	38.8	23.4006
52	88	0.0017	-0.0004	100	518.67	642.91	1588.79	1406.81	14.62	21.61	553.68	2388.03	9054.17	1.3	47.11	521.81	2388.04	8141.68	8.4267	0.03	392	2388	100	38.98	23.4005
52	87	0.0017	-0.0001	100	518.67	642.09	1588.92	1406.98	14.62	21.61	553.68	2388.07	9070.08	1.3	47.39	522.21	2388.05	8145.73	8.4343	0.03	392	2388	100	38.75	23.3643
52	86	0.0005	-0.0003	100	518.67	642.49	1591.8	1399.92	14.62	21.61	554.27	2388.11	9060.52	1.3	47.32	521.83	2388.08	8141.36	8.4232	0.03	392	2388	100	38.69	23.2502
52	85	-0.0005	0.0003	100	518.67	642.84	1581.24	1406.18	14.62	21.61	553.43	2388.08	9062.28	1.3	47.42	521.83	2388.01	8148.39	8.4133	0.03	393	2388	100	38.79	23.2734
52	84	-0.0039	0.0002	100	518.67	642.06	1588.7	1415.42	14.62	21.61	554.05	2388.05	9071.94	1.3	47.36	521.94	2388.08	8142.61	8.3966	0.03	394	2388	100	38.86	23.3456
52	83	0.0012	0.0004	100	518.67	642.41	1581.22	1397.98	14.62	21.61	553.53	2388.08	9071.09	1.3	47.33	521.37	2388.03	8143.28	8.4445	0.03	392	2388	100	38.67	23.2637
52	82	-0.0026	-0.0003	100	518.67	642.22	1591.4	1401.67	14.62	21.61	553.06	2388.07	9072.54	1.3	47.24	521.22	2388.03	8145.37	8.4026	0.03	390	2388	100	38.95	23.2738
52	81	0.0023	0.0003	100	518.67	642.48	1590.57	1400.67	14.62	21.61	554.23	2388.04	9070.72	1.3	47.5	521.24	2388.07	8146.54	8.4368	0.03	393	2388	100	39.01	23.3183
52	80	-0.0042	0.0003	100	518.67	642.21	1588.73	1406.3	14.62	21.61	553.3	2388.02	9071.44	1.3	47.27	521.21	2388.03	8144.69	8.4272	0.03	393	2388	100	38.94	23.353
52	79	-0.0021	-0.0002	100	518.67	642.63	1591.79	1402.62	14.62	21.61	553.81	2388.04	9059.94	1.3	47.34	521.66	2388.01	8146.88	8.4343	0.03	393	2388	100	38.86	23.2212
52	78	0.0013	0.0005	100	518.67	642.42	1592.45	1409.6	14.62	21.61	554.2	2388.11	9065.65	1.3	47.34	522.12	2388.09	8149.8	8.4289	0.03	392	2388	100	39.06	23.2695
52	77	0.0033	0.0003	100	518.67	642.54	1583.68	1399.54	14.62	21.61	554.6	2388.12	9067.16	1.3	47.46	521.89	2388.12	8141.83	8.4527	0.03	392	2388	100	39.03	23.2213
52	76	0.0021	0.0002	100	518.67	642.3	1585.77	1397.56	14.62	21.61	553.49	2388.02	9060.48	1.3	47.29	521.45	2388.1	8143.16	8.4298	0.03	392	2388	100	38.86	23.329
52	75	0.0007	-0.0003	100	518.67	642.31	1590.41	1404.01	14.62	21.61	552.79	2388.06	9061.25	1.3	47.34	521.62	2388.06	8140.96	8.4085	0.03	393	2388	100	38.78	23.3282
52	74	0.0018	-0.0004	100	518.67	642.42	1590.75	1398.8	14.62	21.61	553.85	2388.04	9065.61	1.3	47.39	521.77	2388.11	8144.58	8.3974	0.03	394	2388	100	39.03	23.3824
52	73	0.0006	0	100	518.67	642.7	1592.05	1398.25	14.62	21.61	553.8	2388.08	9065.23	1.3	47.44	521.69	2388.1	8141.14	8.4332	0.03	394	2388	100	38.89	23.2407
52	72	0.0035	0	100	518.67	642.52	1585.59	1409.98	14.62	21.61	554.23	2388.08	9068.9	1.3	47.47	521.63	2388.09	8146.3	8.4127	0.03	392	2388	100	38.8	23.3444
52	71	0.0008	0.0004	100	518.67	642.23	1585.11	1408.09	14.62	21.61	554.04	2388.12	9060.92	1.3	47.4	521.27	2388.06	8148.16	8.4427	0.03	394	2388	100	38.84	23.3612
52	70	0.0035	0	100	518.67	642.63	1589.73	1405.32	14.62	21.61	553.74	2388.03	9067.77	1.3	47.45	521.73	2388.03	8145.41	8.4241	0.03	393	2388	100	38.82	23.3435
52	69	-0.0026	0	100	518.67	642.36	1588.9	1411.79	14.62	21.61	554.21	2388.11	9071.44	1.3	47.57	521.46	2388.06	8148.58	8.4344	0.03	393	2388	100	38.82	23.3405
52	68	-0.0059	-0.0003	100	518.67	643.01	1588.18	1407.92	14.62	21.61	554.18	2388.06	9072.08	1.3	47.63	521.81	2388.07	8145.73	8.4146	0.03	395	2388	100	38.86	23.3446
52	67	-0.0024	0.0005	100	518.67	642.86	1591.19	1409.41	14.62	21.61	554.66	2388.06	9063.66	1.3	47.54	521.78	2388.09	8149.16	8.4345	0.03	394	2388	100	38.91	23.3212
52	66	0.0023	0.0003	100	518.67	642.69	1588.37	1403.87	14.62	21.61	554.1	2388.03	9063.88	1.3	47.43	521.72	2388.03	8147.8	8.4266	0.03	393	2388	100	38.78	23.2712
52	65	-0.0018	0.0002	100	518.67	642.72	1590.06	1407.69	14.62	21.61	554.03	2388.09	9062.27	1.3	47.31	521.54	2388.03	8148.66	8.4448	0.03	392	2388	100	38.92	23.3548
52	64	-0.002	0.0001	100	518.67	642.47	1583.37	1407.9	14.62	21.61	553.62	2388.06	9071.07	1.3	47.38	521.66	2388.05	8143.82	8.4411	0.03	393	2388	100	38.81	23.2236
52	63	0.003	-0.0004	100	518.67	643.09	1585.49	1405.24	14.62	21.61	554.06	2388.07	9071.74	1.3	47.51	521.1	2388.06	8149.26	8.422	0.03	393	2388	100	38.92	23.197
52	62	0	0.0001	100	518.67	642.59	1585.45	1394.08	14.62	21.61	552.48	2388.11	9076.28	1.3	47.54	521.02	2388.07	8146.82	8.4263	0.03	394	2388	100	38.69	23.3433
52	61	-0.0023	-0.0001	100	518.67	642.86	1589.96	1409.84	14.62	21.61	553.58	2388.12	9078.23	1.3	47.48	521.89	2388.07	8148.76	8.4407	0.03	392	2388	100	38.81	23.283
52	60	-0.0005	0.0003	100	518.67	642.45	1586.71	1412.43	14.62	21.61	553.25	2388.1	9065.35	1.3	47.63	521.48	2388.13	8149.76	8.465	0.03	394	2388	100	38.84	23.2118
52	59	0.0009	-0.0003	100	518.67	642.94	1595.32	1411.31	14.62	21.61	553.57	2388.09	9076.62	1.3	47.53	520.5	2388.14	8150.76	8.432	0.03	395	2388	100	38.71	23.3498
52	58	-0.0033	-0.0004	100	518.67	642.87	1593.33	1404.97	14.62	21.61	552.81	2388.05	9072.42	1.3	47.57	521.76	2388.03	8146.75	8.4329	0.03	392	2388	100	38.86	23.2827
52	57	0.0033	0	100	518.67	642.78	1589.61	1413.74	14.62	21.61	553.52	2388.03	9067.81	1.3	47.57	520.99	2388.11	8150.01	8.4174	0.03	393	2388	100	38.67	23.3754
52	56	-0.0005	-0.0004	100	518.67	642.81	1590.97	1413.69	14.62	21.61	552.95	2388.13	9073.04	1.3	47.45	521.02	2388.16	8143.61	8.4209	0.03	393	2388	100	38.57	23.2907
52	55	0.0011	0.0004	100	518.67	642.23	1595.42	1407.77	14.62	21.61	552.76	2388.13	9081.15	1.3	47.54	521.63	2388.12	8152.3	8.4391	0.03	394	2388	100	38.66	23.1779
52	54	0.0018	-0.0001	100	518.67	643.46	1588.08	1411.68	14.62	21.61	553.51	2388.11	9077.81	1.3	47.75	521.33	2388.07	8147.77	8.4716	0.03	394	2388	100	38.76	23.1882
52	53	0.0004	0.0002	100	518.67	643.01	1591.75	1415.79	14.62	21.61	553.13	2388.09	9071.66	1.3	47.57	521.61	2388.06	8150.15	8.4308	0.03	395	2388	100	38.77	23.1767
52	52	0.002	-0.0004	100	518.67	642.78	1593.63	1413.12	14.62	21.61	553.94	2388.08	9071.31	1.3	47.68	521.52	2388.08	8151.44	8.4507	0.03	392	2388	100	38.94	23.3699
52	51	0.0001	-0.0002	100	518.67	642.07	1593.26	1409.98	14.62	21.61	552.93	2388.09	9074.45	1.3	47.48	521.5	2388.11	8154.16	8.4233	0.03	395	2388	100	38.8	23.3358
52	50	-0.0016	0.0005	100	518.67	642.61	1588.03	1408.81	14.62	21.61	554.01	2388.16	9068.27	1.3	47.65	520.85	2388.07	8155.36	8.4531	0.03	394	2388	100	38.87	23.3615
52	49	0.0019	0.0002	100	518.67	642.55	1594.87	1413.99	14.62	21.61	553.41	2388.07	9081.94	1.3	47.68	521.39	2388.07	8155.43	8.4958	0.03	394	2388	100	38.9	23.2732
52	48	0.0029	0.0001	100	518.67	643.06	1586.23	1413.87	14.62	21.61	552.33	2388.09	9071.35	1.3	47.65	521.85	2388.06	8158.68	8.4406	0.03	392	2388	100	38.62	23.2278
52	47	0.0013	-0.0001	100	518.67	642.91	1592.25	1408.32	14.62	21.61	553.05	2388.12	9081.35	1.3	47.53	520.75	2388.04	8160.04	8.4639	0.03	393	2388	100	38.78	23.237
52	46	0.0019	-0.0002	100	518.67	642.63	1596.69	1414.47	14.62	21.61	553.27	2388.15	9075.22	1.3	47.67	521.85	2388.09	8147.8	8.4554	0.03	393	2388	100	38.84	23.3347
52	45	0.0018	-0.0003	100	518.67	643.24	1587.74	1418.54	14.62	21.61	553.11	2388.11	9076.72	1.3	47.46	520.91	2388.12	8150.56	8.4701	0.03	395	2388	100	38.69	23.1851
52	44	-0.0018	0.0001	100	518.67	642.51	1595.66	1416.66	14.62	21.61	553.08	2388.1	9081.54	1.3	47.59	521.31	2388.07	8156.71	8.4853	0.03	394	2388	100	38.79	23.3067
52	43	-0.0021	0.0003	100	518.67	642.66	1594.47	1408.66	14.62	21.61	554.12	2388.08	9076.38	1.3	47.66	521.28	2388.12	8156.58	8.4258	0.03	394	2388	100	38.65	23.1889
52	42	0.0027	0	100	518.67	643.14	1591.01	1413.62	14.62	21.61	553.08	2388.14	9082.53	1.3	47.66	521.47	2388.1	8155.31	8.478	0.03	394	2388	100	38.8	23.2319
52	41	-0.0046	-0.0004	100	518.67	642.69	1587.76	1407.71	14.62	21.61	553.22	2388.1	9077.22	1.3	47.82	521.42	2388.16	8155.43	8.4521	0.03	395	2388	100	38.69	23.3193
52	40	-0.0027	-0.0004	100	518.67	642.89	1595.31	1414.72	14.62	21.61	553.29	2388.05	9077.3	1.3	47.79	521.29	2388.14	8162.32	8.4212	0.03	395	2388	100	38.84	23.2952
52	39	-0.0022	-0.0002	100	518.67	642.68	1588.21	1416.88	14.62	21.61	553.93	2388.07	9074.72	1.3	47.75	521.61	2388.15	8154.69	8.4513	0.03	395	2388	100	38.8	23.3214
52	38	0.0026	-0.0003	100	518.67	643.42	1594.76	1410.69	14.62	21.61	553.22	2388.1	9083.2	1.3	47.78	520.52	2388.1	8154.27	8.4696	0.03	394	2388	100	38.83	23.1538
52	37	-0.0026	-0.0001	100	518.67	643.64	1593.63	1409.98	14.62	21.61	552.96	2388.07	9073.33	1.3	47.57	521.23	2388.09	8156.66	8.4736	0.03	393	2388	100	38.79	23.1636
52	36	0.0004	-0.0004	100	518.67	642.55	1598.57	1419.28	14.62	21.61	552.86	2388.07	9082.9	1.3	47.71	520.81	2388.12	8163.27	8.4756	0.03	394	2388	100	38.63	23.2153
52	35	0.0005	0.0001	100	518.67	642.57	1596.28	1416.99	14.62	21.61	552.53	2388.1	9084.05	1.3	47.61	521.2	2388.15	8157.04	8.4583	0.03	394	2388	100	38.72	23.2647
52	34	-0.0032	0.0003	100	518.67	643.07	1590.74	1416.79	14.62	21.61	552.8	2388.14	9080.2	1.3	47.76	520.55	2388.09	8161.44	8.4917	0.03	393	2388	100	38.78	23.1567
52	33	0	-0.0003	100	518.67	643.51	1595.25	1415.57	14.62	21.61	553.26	2388.11	9080.23	1.3	47.83	521.05	2388.12	8161.65	8.4608	0.03	393	2388	100	38.73	23.1301
52	32	-0.001	0	100	518.67	642.7	1601.35	1422.25	14.62	21.61	552.56	2388.17	9089.56	1.3	47.85	520.66	2388.16	8163.19	8.4685	0.03	393	2388	100	38.73	23.2945
52	31	0.0005	-0.0003	100	518.67	642.97	1598.1	1416.35	14.62	21.61	552.18	2388.12	9085.02	1.3	47.91	520.99	2388.08	8160.02	8.4681	0.03	395	2388	100	38.63	23.1346
52	30	-0.0026	0.0002	100	518.67	643.13	1600.76	1424.79	14.62	21.61	551.9	2388.11	9083.97	1.3	47.75	520.85	2388.17	8158.97	8.4864	0.03	395	2388	100	38.64	23.2693
52	29	0.0007	0.0005	100	518.67	643.08	1596.07	1424.83	14.62	21.61	552.56	2388.09	9089.92	1.3	47.71	520.6	2388.07	8159.24	8.4731	0.03	395	2388	100	38.74	23.1102
52	28	-0.0006	-0.0004	100	518.67	642.88	1601.71	1414.15	14.62	21.61	552.24	2388.17	9087.86	1.3	47.79	521.42	2388.08	8164.39	8.4693	0.03	397	2388	100	38.59	23.169
52	27	0.0002	-0.0002	100	518.67	643.55	1596.45	1422.15	14.62	21.61	553	2388.1	9088.14	1.3	48.02	520.97	2388.13	8161.91	8.4791	0.03	394	2388	100	38.48	23.1527
52	26	-0.0002	0.0002	100	518.67	643.6	1593.52	1418.99	14.62	21.61	552.43	2388.13	9088.99	1.3	47.84	520.73	2388.09	8161.81	8.472	0.03	394	2388	100	38.72	23.2259
52	25	-0.0028	0.0003	100	518.67	642.95	1592.99	1417.45	14.62	21.61	552.19	2388.12	9087.28	1.3	47.66	520.93	2388.16	8162.85	8.4967	0.03	395	2388	100	38.72	23.2309
52	24	-0.0024	-0.0004	100	518.67	642.78	1605.56	1417	14.62	21.61	552.61	2388.11	9087.93	1.3	47.8	520.48	2388.18	8164.47	8.4751	0.03	396	2388	100	38.71	23.2635
52	23	-0.0003	0.0001	100	518.67	643.27	1595.35	1417.29	14.62	21.61	552.45	2388.14	9090.48	1.3	47.7	520.82	2388.08	8166.24	8.4958	0.03	392	2388	100	38.52	23.2373
52	22	0.0014	-0.0004	100	518.67	643.64	1597.7	1423.75	14.62	21.61	551.69	2388.17	9090.45	1.3	47.81	520.36	2388.13	8161.62	8.4832	0.03	393	2388	100	38.45	23.1614
52	21	0.0033	0.0003	100	518.67	643.06	1600.56	1421.74	14.62	21.61	551.91	2388.17	9093.34	1.3	47.93	520.04	2388.09	8171.96	8.4739	0.03	396	2388	100	38.57	23.2028
52	20	0.0028	-0.0001	100	518.67	643.36	1594.05	1418.04	14.62	21.61	551.21	2388.11	9094.97	1.3	47.78	520.31	2388.19	8175.68	8.4805	0.03	394	2388	100	38.77	23.2093
52	19	0.0007	-0.0003	100	518.67	643.57	1593.7	1417.85	14.62	21.61	551.88	2388.11	9098.21	1.3	47.84	520.41	2388.15	8167.43	8.47	0.03	394	2388	100	38.65	23.1746
52	18	0.0012	0	100	518.67	643.25	1602.03	1426.58	14.62	21.61	553.03	2388.12	9102.47	1.3	47.97	520.63	2388.17	8167.68	8.4981	0.03	395	2388	100	38.49	23.1775
52	17	0.0028	-0.0001	100	518.67	643.84	1596.87	1424.2	14.62	21.61	552.03	2388.19	9093.91	1.3	47.87	519.87	2388.13	8161.16	8.5043	0.03	395	2388	100	38.55	23.1536
52	16	-0.0003	0.0004	100	518.67	643.5	1598.2	1422.92	14.62	21.61	552.49	2388.15	9101.05	1.3	47.85	520.24	2388.16	8170.19	8.4887	0.03	395	2388	100	38.57	23.2414
52	15	0.0063	-0.0001	100	518.67	643.42	1599.84	1421.7	14.62	21.61	551.98	2388.17	9101.06	1.3	47.88	520.58	2388.14	8168.05	8.4855	0.03	396	2388	100	38.64	23.1094
52	14	-0.0012	0	100	518.67	643.48	1589.41	1422.01	14.62	21.61	552.03	2388.09	9100.07	1.3	48.04	520.15	2388.11	8165.72	8.4795	0.03	395	2388	100	38.51	23.1609
52	13	-0.0007	0.0001	100	518.67	643.93	1603.35	1426.92	14.62	21.61	551.48	2388.18	9102.25	1.3	47.89	520.82	2388.18	8170.28	8.5077	0.03	395	2388	100	38.62	23.034
52	12	-0.0016	0.0002	100	518.67	643.76	1602.37	1429.66	14.62	21.61	552.67	2388.18	9106.01	1.3	47.99	520.42	2388.17	8178	8.5074	0.03	397	2388	100	38.49	23.1659
52	11	0.0017	-0.0001	100	518.67	643.14	1601.54	1433.45	14.62	21.61	551.98	2388.2	9107.83	1.3	47.9	520.41	2388.14	8173.85	8.4758	0.03	396	2388	100	38.54	23.0655
52	10	-0.0012	-0.0002	100	518.67	643.23	1598.33	1426.33	14.62	21.61	551.93	2388.14	9108.19	1.3	48.02	520.15	2388.15	8173.32	8.5163	0.03	397	2388	100	38.38	23.119
52	9	-0.0021	-0.0002	100	518.67	643.24	1600.23	1423.82	14.62	21.61	551.69	2388.19	9101.18	1.3	48.08	520.3	2388.14	8176.14	8.5117	0.03	395	2388	100	38.58	23.2359
52	8	-0.0037	0.0002	100	518.67	643.69	1607.52	1422.96	14.62	21.61	551.14	2388.22	9115.97	1.3	47.98	520.12	2388.18	8174.08	8.5125	0.03	396	2388	100	38.75	23.2345
52	7	-0.0008	-0.0002	100	518.67	643.77	1598.22	1428.59	14.62	21.61	551.51	2388.18	9114.11	1.3	48.06	519.98	2388.17	8174.57	8.5191	0.03	396	2388	100	38.49	23.023
52	6	0.0016	-0.0001	100	518.67	643.06	1606.59	1424.58	14.62	21.61	552.01	2388.21	9107.92	1.3	48.01	519.8	2388.22	8179.24	8.4987	0.03	396	2388	100	38.48	23.0964
52	5	-0.0029	0.0004	100	518.67	643.42	1594.2	1425.73	14.62	21.61	551.65	2388.18	9105.73	1.3	48.06	519.93	2388.14	8178.41	8.5241	0.03	397	2388	100	38.44	23.0864
52	4	-0.0018	0.0004	100	518.67	643.74	1597.36	1431.14	14.62	21.61	551.99	2388.15	9107.27	1.3	48	520.07	2388.18	8187.11	8.5192	0.03	396	2388	100	38.41	23.0924
52	3	-0.0013	0.0002	100	518.67	644.05	1597.02	1439.09	14.62	21.61	551.76	2388.19	9105.66	1.3	47.97	519.98	2388.22	8179.3	8.4845	0.03	396	2388	100	38.48	23.1695
52	2	0.0005	-0.0001	100	518.67	644.17	1604.52	1428.45	14.62	21.61	550.89	2388.2	9111.76	1.3	48.1	520.13	2388.16	8177.05	8.5437	0.03	397	2388	100	38.57	23.0011
52	1	0.0002	-0.0003	100	518.67	644.32	1601.64	1432.87	14.62	21.61	551.68	2388.22	9116.47	1.3	48.01	519.75	2388.18	8183.92	8.5364	0.03	397	2388	100	38.47	23.1174
53	125	0.0018	0	100	518.67	642.43	1584.08	1392.4	14.62	21.61	554.4	2388.05	9044.65	1.3	47.3	521.95	2388.05	8137.17	8.4243	0.03	394	2388	100	39.06	23.2487
53	125	-0.0012	0.0001	100	518.67	642.64	1574.54	1399.94	14.62	21.61	554.1	2388.03	9045.53	1.3	47.38	522.19	2388.08	8133.3	8.4322	0.03	392	2388	100	38.73	23.4579
53	125	-0.0007	0.0001	100	518.67	642.44	1584.13	1404.31	14.62	21.61	554.32	2388.09	9046.56	1.3	47.19	522.1	2388.03	8133.52	8.4203	0.03	393	2388	100	38.97	23.2938
53	125	0.0043	0.0002	100	518.67	642.36	1585.35	1403	14.62	21.61	553.53	2388.01	9048.43	1.3	47.44	522.43	2388.03	8138.82	8.4322	0.03	391	2388	100	38.86	23.3938
53	125	-0.001	0.0004	100	518.67	642.76	1589.63	1402.9	14.62	21.61	554.03	2388.02	9043.2	1.3	47.45	521.85	2388.1	8132.2	8.4003	0.03	392	2388	100	39.05	23.389
53	125	0.0032	0.0003	100	518.67	642.93	1581.16	1396.57	14.62	21.61	553.85	2388.06	9049.98	1.3	47.25	522.37	2388.02	8126.74	8.4222	0.03	391	2388	100	38.83	23.4681
53	125	-0.0038	0	100	518.67	642.45	1581.51	1396.33	14.62	21.61	553.39	2388.04	9051.6	1.3	47.16	522.37	2388.09	8133.7	8.4427	0.03	393	2388	100	39.07	23.3225
